mensaje_id,codif_macro_1,codif_macro_2,codif_micro_1,codif_micro_2,hoja_1,hoja_2
FB_8841,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Matías-5,César-7
FB_6999,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Marcelo-7,Benjamín-2
FB_9347,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-1,Andrea-3
TW_14463,B. Campaña,C. Politics,6a. Referencia positiva (cand. presidencial) | 3. Movilización de recursos,6b. Referencia positiva (partido),Matías-3,Carolina-3
TW_3553,B. Campaña,D. Otros,3. Movilización de recursos,8. Interacción con usuarios,César-7,Marcelo-7
TW_15716,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,César-5,Gabriel-4
TW_19389,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial) | 8. Interacción con usuarios,Carolina-3,Saúl-3
TW_12734,A. Programático,A. Programático,1b. Programática - Propuesta | 6b. Referencia positiva (partido),1b. Programática - Propuesta | 6b. Referencia positiva (partido),Saúl-3,Matías-4
TW_13920,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Carolina-7,Alondra-4
FB_8656,A. Programático,B. Campaña,1a. Programática - Postura,1b. Programática - Propuesta,Alondra-5,Carolina-8
TW_26401,C. Politics,D. Otros,5b. Ataque (global),8. Interacción con usuarios | 1a. Programática - Postura,Gabriel-4,Saúl-7
TW_19681,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),2. Eventos de campaña | 6a. Referencia positiva (cand. presidencial),Carolina-3,Matías-3
TW_22282,C. Politics,B. Campaña,6f. Referencia positiva (otros),4. Endorsements,Matías-4,Extra-6
TW_11807,D. Otros,D. Otros,9. Utilidad pública | 6b. Referencia positiva (partido),9. Utilidad pública,Andrea-4,Alondra-4
FB_3658,NA,A. Programático,,1b. Programática - Propuesta,Alondra-6,Benjamín-2
FB_6775,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),2. Eventos de campaña,Carolina-2,Benjamín-2
TW_24218,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Alondra-2,Gonzalo-2
TW_4405,D. Otros,D. Otros,7a. Personal (trivial),8. Interacción con usuarios,Marcelo-3,Gonzalo-4
FB_1896,B. Campaña,D. Otros,4. Endorsements,4. Endorsements,Gonzalo-5,Benjamín-5
TW_26136,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Matías-5,César-6
TW_3986,C. Politics,B. Campaña,4. Endorsements,4. Endorsements,Carolina-6,Matías-4
TW_17751,B. Campaña,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Matías-6,Andrea-3
FB_6995,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Marcelo-8,Alondra-4
TW_15345,B. Campaña,D. Otros,2. Eventos de campaña,8. Interacción con usuarios | 3. Movilización de recursos,Carolina-7,Alondra-5
FB_8463,B. Campaña,D. Otros,2. Eventos de campaña,N/A (imposible de determinar),Gabriel-8,César-8
TW_19590,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),César-5,Gonzalo-4
TW_4208,C. Politics,C. Politics,6f. Referencia positiva (otros) | 1a. Programática - Postura,6f. Referencia positiva (otros),Saúl-8,Marcelo-2
TW_20851,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Saúl-5,Carolina-8
FB_2867,D. Otros,B. Campaña,10. Aparición en medios,2. Eventos de campaña,Benjamín-4,Alondra-4
FB_1704,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Extra-6,Carolina-8
FB_2993,D. Otros,B. Campaña,7b. Personal (aptitudes),2. Eventos de campaña,Marcelo-5,Extra-3
TW_5905,D. Otros,B. Campaña,7a. Personal (trivial),2. Eventos de campaña | 8. Interacción con usuarios,Gonzalo-8,Saúl-5
TW_26560,C. Politics,D. Otros,5c. Ataque (otros),8. Interacción con usuarios | 1a. Programática - Postura,Marcelo-6,Saúl-5
TW_22836,C. Politics,C. Politics,6b. Referencia positiva (partido),6b. Referencia positiva (partido),Extra-5,Marcelo-6
FB_1946,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Extra-4,Alondra-4
TW_8459,D. Otros,D. Otros,9. Utilidad pública,9. Utilidad pública,Gonzalo-4,Extra-1
FB_9283,B. Campaña,B. Campaña,2. Eventos de campaña | 1a. Programática - Postura,2. Eventos de campaña,Gabriel-3,Carolina-7
TW_17435,D. Otros,D. Otros,7a. Personal (trivial),9. Utilidad pública,Benjamín-2,Marcelo-3
TW_12370,C. Politics,D. Otros,6f. Referencia positiva (otros),7a. Personal (trivial),Saúl-7,Extra-4
TW_26198,A. Programático,C. Politics,1a. Programática - Postura,5b. Ataque (global),Gabriel-7,Extra-5
TW_16768,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Alondra-5,Marcelo-2
FB_2319,C. Politics,C. Politics,4. Endorsements,4. Endorsements,Andrea-2,Saúl-4
FB_2088,B. Campaña,D. Otros,10. Aparición en medios,10. Aparición en medios,Gabriel-4,Benjamín-7
FB_8628,B. Campaña,A. Programático,1b. Programática - Propuesta,1a. Programática - Postura,Carolina-6,Gonzalo-8
FB_6781,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Benjamín-3,Saúl-2
TW_10188,NA,A. Programático,,1a. Programática - Postura,Alondra-6,Gonzalo-3
TW_22538,C. Politics,B. Campaña,6b. Referencia positiva (partido),10. Aparición en medios,Benjamín-3,Matías-4
TW_22340,D. Otros,C. Politics,5a. Ataque (personal),5a. Ataque (personal) | 1a. Programática - Postura,Matías-6,Saúl-2
TW_16531,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Matías-5,Carolina-8
TW_26523,B. Campaña,C. Politics,3. Movilización de recursos,6f. Referencia positiva (otros),Andrea-4,Marcelo-3
TW_10370,D. Otros,D. Otros,7b. Personal (aptitudes),8. Interacción con usuarios,Matías-8,Benjamín-4
TW_2448,B. Campaña,B. Campaña,2. Eventos de campaña,4. Endorsements,Alondra-2,Matías-7
FB_3195,B. Campaña,B. Campaña,4. Endorsements,2. Eventos de campaña,Matías-7,Alondra-3
TW_6272,B. Campaña,C. Politics,4. Endorsements,4. Endorsements,César-4,Andrea-4
FB_773,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gonzalo-7,César-6
TW_14945,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Carolina-2,Matías-4
TW_24900,D. Otros,C. Politics,8. Interacción con usuarios,8. Interacción con usuarios,Extra-1,Matías-4
FB_1343,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Carolina-3,Marcelo-4
FB_1554,B. Campaña,B. Campaña,3. Movilización de recursos,3. Movilización de recursos,Gonzalo-2,Extra-1
FB_9644,B. Campaña,B. Campaña,2. Eventos de campaña | 6f. Referencia positiva (otros),2. Eventos de campaña,César-8,Gonzalo-7
TW_24142,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Gonzalo-6,Matías-5
FB_3679,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Saúl-2,Benjamín-2
TW_24341,A. Programático,A. Programático,1b. Programática - Propuesta | 8. Interacción con usuarios,1a. Programática - Postura,Saúl-5,César-5
TW_2992,C. Politics,C. Politics,6d. Referencia positiva (gobierno),6a. Referencia positiva (cand. presidencial),Benjamín-5,Gabriel-6
TW_10126,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6c. Referencia positiva (coalición),Andrea-2,Matías-6
TW_14576,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),2. Eventos de campaña,Carolina-7,Alondra-2
TW_18481,C. Politics,C. Politics,5b. Ataque (global),5c. Ataque (otros),César-2,Benjamín-4
FB_1667,A. Programático,C. Politics,1a. Programática - Postura,6d. Referencia positiva (gobierno),Extra-6,Carolina-3
FB_3001,D. Otros,D. Otros,7a. Personal (trivial),7a. Personal (trivial),Gonzalo-5,Benjamín-4
TW_13004,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Marcelo-3,Gonzalo-8
TW_4484,D. Otros,A. Programático,9. Utilidad pública,1a. Programática - Postura,Marcelo-2,Carolina-2
TW_12416,A. Programático,D. Otros,1a. Programática - Postura,9. Utilidad pública,Gabriel-5,Alondra-3
FB_3788,C. Politics,B. Campaña,6f. Referencia positiva (otros),2. Eventos de campaña,Saúl-3,Extra-3
TW_1450,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Marcelo-5,Gonzalo-4
TW_25273,C. Politics,D. Otros,5c. Ataque (otros),7a. Personal (trivial),Marcelo-6,Gonzalo-8
FB_7058,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gonzalo-3,Saúl-6
FB_5300,D. Otros,D. Otros,N/A (imposible de determinar),N/A (imposible de determinar),Benjamín-8,Gabriel-6
TW_22123,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Extra-1,Extra-3
TW_11842,C. Politics,B. Campaña,6f. Referencia positiva (otros),2. Eventos de campaña,Benjamín-8,Carolina-8
FB_5077,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-3,Marcelo-5
TW_4086,D. Otros,D. Otros,9. Utilidad pública,7a. Personal (trivial),Benjamín-3,Extra-5
TW_9870,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Saúl-3,César-2
FB_8389,D. Otros,D. Otros,9. Utilidad pública,N/A (imposible de determinar),Gabriel-2,Benjamín-8
FB_8759,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,César-3,Gabriel-3
TW_23249,B. Campaña,A. Programático,3. Movilización de recursos,1a. Programática - Postura,Extra-6,Alondra-4
TW_523,D. Otros,D. Otros,9. Utilidad pública,9. Utilidad pública,Carolina-6,Marcelo-4
TW_26772,D. Otros,D. Otros,7a. Personal (trivial),7a. Personal (trivial),Extra-2,Benjamín-8
FB_676,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Gabriel-3,Saúl-8
FB_9404,A. Programático,A. Programático,1b. Programática - Propuesta,1a. Programática - Postura,Matías-3,César-3
TW_24098,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Marcelo-6,Extra-3
FB_3010,D. Otros,B. Campaña,7a. Personal (trivial),2. Eventos de campaña,Saúl-2,César-2
TW_24426,A. Programático,B. Campaña,1a. Programática - Postura,2. Eventos de campaña,Benjamín-8,Carolina-7
TW_19425,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Gonzalo-3,Andrea-4
TW_10079,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,César-5,Alondra-5
TW_24930,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Alondra-5,Gabriel-2
TW_2454,D. Otros,D. Otros,7a. Personal (trivial),7a. Personal (trivial),Saúl-8,Matías-3
TW_25806,C. Politics,C. Politics,5b. Ataque (global),5c. Ataque (otros),Saúl-2,Alondra-3
TW_18548,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),3. Movilización de recursos | 6a. Referencia positiva (cand. presidencial),Carolina-8,Matías-2
TW_1596,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Andrea-2,Gabriel-4
TW_9255,NA,B. Campaña,,10. Aparición en medios,Alondra-6,Carolina-8
TW_10678,C. Politics,B. Campaña,4. Endorsements,2. Eventos de campaña,Marcelo-5,Matías-8
FB_8037,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Marcelo-3,Alondra-4
FB_9282,B. Campaña,B. Campaña,7b. Personal (aptitudes),7a. Personal (trivial),Carolina-2,Matías-5
FB_7663,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Matías-5,César-6
FB_780,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,César-6,Extra-4
TW_23998,C. Politics,C. Politics,5c. Ataque (otros),5a. Ataque (personal),Andrea-2,Gonzalo-2
TW_5287,B. Campaña,C. Politics,2. Eventos de campaña,6a. Referencia positiva (cand. presidencial),Carolina-7,Gabriel-7
TW_1741,B. Campaña,B. Campaña,2. Eventos de campaña | 9. Utilidad pública,3. Movilización de recursos,Matías-5,Extra-5
TW_284,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Gabriel-5,Matías-5
TW_18612,D. Otros,D. Otros,7a. Personal (trivial),7a. Personal (trivial),César-2,Benjamín-2
TW_269,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial) | 1a. Programática - Postura,6a. Referencia positiva (cand. presidencial),Saúl-2,Gabriel-8
TW_17662,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Gabriel-7,Saúl-4
TW_22192,A. Programático,C. Politics,1a. Programática - Postura,5b. Ataque (global) | 6b. Referencia positiva (partido),Benjamín-8,Alondra-4
FB_1660,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Gabriel-4,Marcelo-3
TW_7814,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,César-6,Saúl-5
TW_27271,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Saúl-6,César-3
FB_3338,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gonzalo-3,Marcelo-6
TW_25030,D. Otros,D. Otros,5c. Ataque (otros) | 1a. Programática - Postura,7a. Personal (trivial),Matías-7,Gonzalo-3
TW_4718,A. Programático,C. Politics,1a. Programática - Postura,5a. Ataque (personal),Gabriel-7,Benjamín-3
TW_1364,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-2,Extra-4
FB_8174,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-2,Extra-4
TW_25946,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,César-4,Extra-6
TW_8604,D. Otros,B. Campaña,10. Aparición en medios,10. Aparición en medios | 4. Endorsements,Saúl-8,Matías-3
TW_19536,C. Politics,C. Politics,5b. Ataque (global),5c. Ataque (otros),Gabriel-8,Marcelo-3
FB_2123,B. Campaña,B. Campaña,2. Eventos de campaña | 6d. Referencia positiva (gobierno),2. Eventos de campaña,Saúl-6,César-4
TW_13933,D. Otros,C. Politics,8. Interacción con usuarios,7a. Personal (trivial),Gabriel-8,Matías-4
TW_22446,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),2. Eventos de campaña | 6a. Referencia positiva (cand. presidencial),Extra-3,Saúl-4
TW_17252,C. Politics,C. Politics,4. Endorsements,6d. Referencia positiva (gobierno),Matías-6,Alondra-3
TW_8246,C. Politics,C. Politics,6b. Referencia positiva (partido) | 7b. Personal (aptitudes),6b. Referencia positiva (partido),Matías-2,Benjamín-8
TW_11892,D. Otros,B. Campaña,9. Utilidad pública,2. Eventos de campaña,Gabriel-5,Matías-8
FB_1702,A. Programático,B. Campaña,1a. Programática - Postura,2. Eventos de campaña,Benjamín-5,Carolina-6
TW_21004,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Carolina-6,Gabriel-6
TW_9413,B. Campaña,C. Politics,2. Eventos de campaña,6f. Referencia positiva (otros),Alondra-5,Marcelo-4
FB_3513,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Carolina-4,Saúl-8
TW_3111,D. Otros,D. Otros,7b. Personal (aptitudes),7a. Personal (trivial),Carolina-3,Saúl-7
TW_10054,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-5,César-4
TW_7619,A. Programático,A. Programático,1a. Programática - Postura,1b. Programática - Propuesta,Gonzalo-8,Benjamín-2
TW_24332,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Gabriel-8,Alondra-5
FB_829,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Andrea-3,Gabriel-5
TW_11407,D. Otros,D. Otros,9. Utilidad pública,7a. Personal (trivial),Gabriel-4,Gonzalo-8
FB_2483,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Extra-6,Extra-1
FB_7815,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Carolina-4,César-4
TW_18308,D. Otros,D. Otros,8. Interacción con usuarios,7a. Personal (trivial),Saúl-6,César-3
TW_16925,D. Otros,C. Politics,8. Interacción con usuarios,6f. Referencia positiva (otros),César-5,Marcelo-6
TW_5154,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Benjamín-8,Andrea-4
TW_24748,C. Politics,C. Politics,6d. Referencia positiva (gobierno),6d. Referencia positiva (gobierno) | 1a. Programática - Postura,Marcelo-6,Gabriel-5
TW_10509,A. Programático,C. Politics,1a. Programática - Postura,6a. Referencia positiva (cand. presidencial),César-6,Marcelo-5
FB_3703,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Benjamín-4,Gonzalo-3
TW_16143,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Matías-4,Gabriel-8
TW_23404,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,César-5,Benjamín-4
TW_10643,D. Otros,B. Campaña,8. Interacción con usuarios,4. Endorsements,Andrea-3,Gonzalo-2
TW_13626,C. Politics,C. Politics,6f. Referencia positiva (otros) | 9. Utilidad pública,6a. Referencia positiva (cand. presidencial),Matías-6,Extra-4
FB_9386,C. Politics,B. Campaña,4. Endorsements,4. Endorsements,Carolina-3,Gonzalo-3
TW_20282,B. Campaña,D. Otros,3. Movilización de recursos,7b. Personal (aptitudes),Benjamín-2,Marcelo-4
TW_24024,B. Campaña,D. Otros,3. Movilización de recursos,9. Utilidad pública,Marcelo-3,Carolina-4
TW_7801,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,César-8,Marcelo-2
TW_23859,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Alondra-5,César-5
TW_20276,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Gonzalo-5,Benjamín-5
TW_22334,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-4,Alondra-2
FB_5159,B. Campaña,C. Politics,4. Endorsements,4. Endorsements,Gonzalo-6,Saúl-6
TW_22288,C. Politics,C. Politics,5a. Ataque (personal),5b. Ataque (global),César-5,Matías-3
FB_1001,A. Programático,C. Politics,1a. Programática - Postura,6c. Referencia positiva (coalición),Saúl-4,Marcelo-3
TW_27,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),4. Endorsements | 6a. Referencia positiva (cand. presidencial),Gonzalo-7,Extra-4
TW_14184,A. Programático,A. Programático,1b. Programática - Propuesta,1a. Programática - Postura,Carolina-7,Extra-1
FB_9329,B. Campaña,B. Campaña,2. Eventos de campaña,3. Movilización de recursos,Carolina-4,Marcelo-5
TW_10328,B. Campaña,B. Campaña,4. Endorsements,4. Endorsements | 7b. Personal (aptitudes),Extra-4,Matías-5
FB_821,D. Otros,B. Campaña,10. Aparición en medios,10. Aparición en medios,Saúl-6,Andrea-4
